"ODPIdriveInput","Index","EnableTW","Xtr_Mode","NullDut","Xtr_Enable","Xtr_Type","Chip_Select","Chain","iforce_vsense_sel","Ioff","vForce (V)","vRange(V)","IVPair","Suitename","Testname"
"O_IDL_1P5VNMOS_X013",13,"No",,"0b100","0b00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",0.05,1.8,3,,
"O_IDL_1P5VNMOS_X014",14,"No",,"0b100","0b00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",0.05,1.8,3,,
"O_IDL_1P5VNMOS_X015",15,"No",,"0b100","0b00000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",0.05,1.8,3,,
"O_IDL_1P5VNMOS_X016",16,"No",,"0b100","0b00000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",0.05,1.8,3,,
"O_IDL_1P5VNMOS_X017",17,"Yes",,"0b100","0b00000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",0.05,1.8,3,,
"O_IDL_1P5VNMOS_X018",18,"Yes",,"0b100","0b00000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",0.05,1.8,3,,
"O_IDL_1P5VNMOS_X019",19,"Yes",,"0b100","0b00000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",0.05,1.8,3,,
"O_IDS_1P5VNMOS_X000",0,"Yes",,"0b100","0b10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X001",1,"Yes",,"0b100","0b01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X002",2,"Yes",,"0b100","0b00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X003",3,"Yes",,"0b100","0b00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X004",4,"No",,"0b100","0b00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X005",5,"No",,"0b100","0b00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X006",6,"No",,"0b100","0b00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X007",7,"No",,"0b100","0b00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X008",8,"No",,"0b100","0b00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X009",9,"Yes",,"0b100","0b00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X010",10,"No",,"0b100","0b00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X011",11,"No",,"0b100","0b00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X012",12,"No",,"0b100","0b00000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X013",13,"No",,"0b100","0b00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X014",14,"No",,"0b100","0b00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X015",15,"No",,"0b100","0b00000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X016",16,"No",,"0b100","0b00000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X017",17,"Yes",,"0b100","0b00000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X018",18,"Yes",,"0b100","0b00000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDS_1P5VNMOS_X019",19,"Yes",,"0b100","0b00000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b101100","0b000000000","0b00100000","0b0",1.5,1.8,3,,
"O_IDL_1P5VPMOS_X000",0,"Yes",,"0b100","0b10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X001",1,"Yes",,"0b100","0b01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X002",2,"Yes",,"0b100","0b00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X003",3,"Yes",,"0b100","0b00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X004",4,"No",,"0b100","0b00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X005",5,"No",,"0b100","0b00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X006",6,"No",,"0b100","0b00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X007",7,"No",,"0b100","0b00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X008",8,"No",,"0b100","0b00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X009",9,"Yes",,"0b100","0b00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X010",10,"No",,"0b100","0b00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X011",11,"No",,"0b100","0b00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X012",12,"No",,"0b100","0b00000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X013",13,"No",,"0b100","0b00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X014",14,"No",,"0b100","0b00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X015",15,"No",,"0b100","0b00000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X016",16,"No",,"0b100","0b00000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X017",17,"Yes",,"0b100","0b00000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X018",18,"Yes",,"0b100","0b00000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDL_1P5VPMOS_X019",19,"Yes",,"0b100","0b00000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",1.45,1.8,4,,
"O_IDS_1P5VPMOS_X000",0,"Yes",,"0b100","0b10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X001",1,"Yes",,"0b100","0b01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X002",2,"Yes",,"0b100","0b00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X003",3,"Yes",,"0b100","0b00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X004",4,"No",,"0b100","0b00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X005",5,"No",,"0b100","0b00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X006",6,"No",,"0b100","0b00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X007",7,"No",,"0b100","0b00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X008",8,"No",,"0b100","0b00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X009",9,"Yes",,"0b100","0b00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X010",10,"No",,"0b100","0b00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X011",11,"No",,"0b100","0b00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X012",12,"No",,"0b100","0b00000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X013",13,"No",,"0b100","0b00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X014",14,"No",,"0b100","0b00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X015",15,"No",,"0b100","0b00000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X016",16,"No",,"0b100","0b00000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X017",17,"Yes",,"0b100","0b00000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X018",18,"Yes",,"0b100","0b00000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDS_1P5VPMOS_X019",19,"Yes",,"0b100","0b00000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b011100","0b000000000","0b00010000","0b0",0,1.8,4,,
"O_IDL_1P8VNMOS_X000",0,"Yes",,"0b100","0b10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111100","0b000000000","0b00001000","0b0",0.05,2.1,5,,
"O_IDL_1P8VNMOS_X001",1,"Yes",,"0b100","0b01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b111100","0b000000000","0b00001000","0b0",0.05,2.1,5,,
